Name;Phone;Email
Kemp Marina Liptov;+421 902 605 605;rezervacie@marinaliptov.sk
SAFARI PARK;775 855 833;safarikemp@zoodvurkralove.cz
Autokemp Velký Dřevíč;+420 736 629 644;info@kempdrevic.cz
Camp Lodín;+420495445192;recepce@camplodin.cz
ATC Jesenice;+420 608 029 189;atcjesenice@seznam.cz
Camp Znojmo;+420 731 621 981;info@campznojmo.cz
Camping Country;+420515255249;camping-country@cbox.cz
Autokemp Náchod;+420 704 701 850;kempnachod@seznam.cz
Kemp Řevnice;+420 776 312 538;info@kemprevnice.cz
Autokemp Budišov nad Budišovkou;+420 736 767 588;autokemp@budisov.cz
ATC Trusalová;+421 43 429 26 36;info@atctrusalova.sk
Chatová osada Višňová Hájek;+420605253180;visnovahajek@seznam.cz
Camp Vary - Karlovy Vary;+420 602 320 399;info@vitkovahora.cz
Top camping Goralský dvor;+421905389413;info@goralskydvor.sk
Rekreační a sportovní areál Smědá Raspenava;+ 420 604 275 322;kemp.smeda@raspenava.cz
Autokemp Hájovna Kdyně;601 105 655;automotoklub@kdyne.cz
Kemp Březák;+420 721 721 232;kemp.brezak@seznam.cz
Triocamp;+420722242343;info@trio.camp
Rekreační areál - Sporthotel Barborka;+420607117026;info@sporthotelbarborka.cz
Kemp Rožmberk nad Vltavou;724 809 038;Kemprozmberkn.vl@seznam.cz
Kemping Rybníky Opatovce;0903 209 804;info@campingopatovce.sk
Kemp Pod Pustevnami;602 184 824;recepce@podpustevnami.cz
Chatový tábor Jinolice;+420493591929;jinol.kemp@seznam.cz
Autokemp Kokořín;608 869 906;info@autokempkokorin.cz
Autokemp Bučnice;+420 602 811 609;info@autokempbucnice.cz
Camp Velkopařezitý;+420567379449;recepce@campvelkoparezity.cz
Chatová osada Plesar;+420604623202;info@plesar-vlasta.cz
Kemp Ahóój;739611891;kempahooj@seznam.cz
Camp U Roštěnky;+420 608 771 999;urostenky@seznam.cz
Jiří Neubauer atc Třeboň (ráj);+420384722586;info@autocamp-trebon.cz
Autokemp Liberec;+420 774 542 633;info@autokempliberec.cz
Areál Mořkov;737 399 789;f.stypi@seznam.cz
Camping Rožnov;731 504 073;camproznov@seznam.cz
Autocamp Milovice;+420 602 275 577;camp@miloviceuhoric.cz
Autokemping SLNEČNÉ JAZERÁ Senec;+421 2 45 92 82 24;info@slnecnejazera.sk
Kemp Nivnická riviéra;+420722145322;nivnicka-riviera@seznam.cz
Autocamping Výr;+420775576656;camp.vyr@seznam.cz
Autokemp Mostek;+420499691279;autokemp@mostek.cz
Kemp Milčany;730 589 070;Kempmilcany@seznam.cz
Zrcadlová Koza;736 757 758;zrcadlova.koza@seznam.cz
RANČ ESADERA;+420 602 130 930;info@rancesadera.cz
Autokemp Aljaška;775 862 476;autokemp-aljaska@cbox.cz
U Ferdinanda;+420 731 943 541;u-ferdinanda@seznam.cz
Kemp Děčín a cyklostop;+420774262111;recepce@kempdecin.cz
Kemp Měruše u pískových jezer;+420773515021;kempmeruse@seznam.cz
Autokemping Varín;+421 911 49 42 42;rezervacia@atcvarin.sk
Kemp Slavoj Litoměřice;+420 731 443 463;info@kemplitomerice.cz
Autokemp Frenštát pod Radhoštěm;+420556836624;recepce.atc@mufrenstat.cz
Slovácký Dvůr;+420777303246;recepce@slovackydvur.cz
Autocamp Žíchovec;+420602125857;autocamp-zichovec@seznam.cz
Autocamp Podroužek;606 793 430;recepce@autocamppodrouzek.cz
Marina Kemp Valtířov;+420 774 052 239;info@marinakempvaltirov.cz
Kemp Jetřichovice;+420 776 235 829;info@kemp-jetrichovice.cz
Kemp Carlsbad;723 565 616;kemp-carlsbad@email.cz
Autocamping Hluboký;+420466682284;camp-hluboky@iol.cz
Autokemp Jablonné v Podještědí;+420 774 450 622;koupaliste@tsmjabl.cz
Kemp Černá Louže;+420725383999;info@kempcernalouze.cz
Kemp Zátiší Hamr na Jezeře;724 276 807;renata.franclova@zatisi-hamr.cz
Rekreační středisko a kemp Opárno;+420 607 435 522;bezvakempy@gmail.com
KEMP POPELÍKY;+420773269690;obec.milesov@tiscali.cz
Ubytování na Seči - kemp Sečská přehrada;+420737434626;ubytovani@ycpardubice.cz
Autokemp RUDAVA Malé Leváre;+421902165427;info@autokemprudava.sk
Chatová osada Hájovna;+420 602 756 683;osadahajovna@seznam.cz
Autokemp Na Vyhlídce;+420 721 171 489;info@autokempmiletin.cz
Autocamping Luhačovice, přehrada;+420739112116;lubosnovosad@seznam.cz
Camp Olšovec, Jedovnice;+420725896488;rezervace@olsovec.cz
ATC Šlechtův Palouk;+420465637294;atc@pastviny.cz
Kemp Osoblaha;+420 603 770 962;technickesluzby@osoblaha.eu
Kemp Vranov u Stříbra;734 263 271;kempy.sro@centrum.cz
Kemp Strážov;+420 725 812 299;milos.hurajcik@seznam.cz
Kemp Červenka;604261942;ester.zalesi@seznam.cz
Chatová osada Ideál;+ 421  905 217 384;chatyideal@hotmail.com
AUTOKEMP Hejnice;+420 602 593 592;info@autocamphejnice.cz
RS Bílý Potok pod Smrkem;+420 603 516 395;info@rsbilypotok.cz
Camp Dlouhá míle;+420 727 863 040,   +420 725 998 969;info@penzionryba.cz
Autocamp Ostrov – Zadní Třebaň;+420 777 150 241;kempostrov@gmail.com
Kemp Pod mostem Na Zvíkovci;+420 736 272 821;info@kemp-podmostem.cz
Kemp Pod Rozhlednou;+420725962058;vrchhaj@lesy-as.cz
Tree houses Sněžník s wellness;+420 777 693 429;treehousessneznik@gmail.com
Srubový kemp Rozkoš;603 438 498;lokvik@seznam.cz
Camping Železná Ruda;+420 602 258 589;info@campingzeleznaruda.cz
Sruby a bungalovy TEPfactor;+420 777 000 927;info@tepfactor.cz
Rekreační areál Svatá Kateřina;737 060 446;info@kemp-svatakaterina.cz
První dvě chatky - Máchovo jezero;606 790 022;info@prvnidve.cz
Autokemp U Věže;+420725016710;info@kempuveze.cz
Kemp Horní Bečva;+420603278281;kemphb@seznam.cz
Autokemp Mydlák, provozovatel Městské hospodářství Zliv;+420731508809;mh.uctarna@necoss.net
Autokemp Třebíč - Poušov;774 624 773;info@kemppousov.cz
Kemp Český Krumlov - Nové Spolí;777 640 946;kemp.ck@seznam.cz
Camping Jiskra Harrachov;603 470 113;camp.harrachov@gmail.com
Autocamping Příhrazy;737 653 596;autocamping.prihrazy@seznam.cz
Kemp Duo camp;+420604287501;info@duocamp.cz
Chatky Zrůbek;+420603421069;info@chatky-zrubek.cz
Kemp Rumcajs;(+420) 725 299 990;info@camprumcajs.cz
Višňová 1;+420722509160;m.plachy@visnova1.cz
Rekreační středisko BAJTLICH;+420 730 543 448;info@bajtlich.com
Autokemp a penzion Wolf;+420 737 245 323   +420 737 245 322;ubytovani@penzionwolf.cz
Resort Bobrovník;777 210 210;info@resortbobrovnik.cz
"RÁJ" sportovní a rekreační resort Srbsko/Branžež;+420 482 423 100;recepce@resort-raj-srbsko.cz
Autokempink Nové Městečko;727855720;novemestecko@sumavanet.cz
Autokemp Velký Vír;+420 604 460 912;recepce@velkyvir.cz
Camping Slnečné skaly;+421415493404;slnecneskalycamp@gmail.com
Autokempink Štilec;+420 387 998 247;ou@kamenny-ujezd.cz
Chatový areál ZDĚŘINA;+420491543182;chaty@zderina.cz
Kemp Koruna;777 729 444;recepce@kempkoruna.cz
Tábořiště Semín;+420724041883;info@autokempsemin.cz
Rekreační středisko Sever;+420315693165;rssever@rssever.cz
Camp Vřesná;+420602255733;58iamp@seznam.cz
Autokemp Koryčany;+420739262791;autokempkorycany@seznam.cz
Rekreační zařízení Častoboř;+420606405869;castobor@stssedlcany.cz
Resort Radslavice;775 380 361;info@resort-radslavice.cz
Kemp Dolní Kalná;604 855 366;d.kalna@quick.cz
Obecní kemp Staňkov;+420721042463;rekreace.stankov@gmail.com
Autokempink DŘENICE;+420 731 887 223;autokempinkdrenice@seznam.cz
Camp KAMENEC;+420 604989353;camp.kamenec@seznam.cz
Autocamp Veveří u Nových Hradů;+420 605 551 369;vheral@seznam.cz
Autokemping Dolina;+420603959644;kempdolina@seznam.cz
Autokemp Na Terasách;+420380744125;autokemp@jcak.cz
Rekreační areál Bohušov;+420554642121;dubova@bohusov.eu
ATC Vavrišovo;+421445271139;obec.vavrisovo@mag-net.sk
Chatová osada a kemp Vincov les;+421 905 605 329;ales.hanzl@dokempu.cz
Kemp Relax Teplá;774 514 692;info@kemprelax.cz
Volnočasový areál - chatová a stanová osada;703 486 669;penickova@bakovnj.cz
Kemp Dachova;+420 725 752 252;recepce@kemp-dachova.cz
Camp Alpa;+420721208009;campalpa@gmail.com
KEMP TRHOVKY - BOR;+420773259690;recepce@kemptrhovky.cz
Kemp Luhy + Tábořiště u Hasičů;+420 606 484 580;kemp.luhy-milavy@email.cz
Bystrina Resort;+421 44 5548 163,  +421 903 533 971;kemping@bystrinaresort.sk
Kemp Tyršova osada;+420777875821;info@tyrsovaosada.cz
Camp Havraníky;776 553 185;info@camp-havraniky.cz
Kemp pod Boubínem - kemp;602 973 569;kemppodboubinem@seznam.cz
Autokemp Klíč;+420 774 556 548;info@autokemp-klic.cz
Kemp Fousek;+420 724 347 866;info@kempfousek.cz
Kemp Lučina;724 157 001;recepce@kemplucina.cz
Camp VESELKA;+420777281897;b.vesely@centrum.cz
Chatky Vodník;+420776069756;info@restaurace-vodnik.cz
Autokemp Baldi Jesenice;+420602427163;autokemp@baldi.cz
Camping Dunajec;+421524822656;info@campingdunajec.sk
Kemp U Kučerů;+420777140146;info@kempukuceru.cz
Vranov - Chatová osada Mostárna;735 285 728;mostarna.vranov@seznam.cz
Kemp Hejtman-jih;+420 722 133 602;hejtman-jih@c-box.cz
Camp Tatranec;+421524467092;hoteltatranec@hoteltatranec.com
Autokemp Chabařovice;+420 606 126 253;autokemp-chabarovice@seznam.cz
Kemp "Pod Vrbou";777136369;jviskova@atlas.cz
Kemp a koupaliště Bavorov;+420 723 032 639;kemp-bavorov@seznam.cz
Rekreační středisko STAREK Strmilov;+420 737 857 185;starek@rekreacestrmilov.cz
Wecamp Cabo de Gata;900 056 003;hola@cabodegata.wecamp.net
Kemp s koupalištěm Bukovina;+420 705 200 355;info@bukovina-koupaliste.cz
Autokemp Kristýna;+420 603 86 75 76;recepce@kemp-kristyna.cz
Kemp Ontario;+420 725 051 065;ontario@obeckyselka.cz
Na Žabkách - Kácov;+420737367809;stribrnaa@seznam.cz
KEMP ÚŠTĚK U JEZERA CHMELAŘ;736 754 828;Hnojilkova@mesto-ustek.cz
ATC Margita a Ilona;+421366314286  pracovní den od 8:00 do 15:00;margita-ilona@margita-ilona.sk
Chatový tábor Malý Ratmírov;723628583;info@chatyratmirov.cz
Autokemp Adéla;775 519 567;kurimska83@gmail.com
Minikemp Doctor;+420 776 337 057;pensiondoctor@centrum.cz
Šikland;+420 602 750 130;info@sikland.cz
Camp Sport;+420731614320;recepce@tjroznov.cz
Kemp Podskalí Strakonice;+420602140000;podskalistrakonice@seznam.cz
Autocamping Bobrovník;+420 584 411 145;camp@bobrovnik.cz
KEMP RESORT CIHELNA;+420 603 339 633;resort-cihelna@email.cz
Camp Džbán;+420 725 956 457;info@campdzban.eu
Chatový kemp V rákosí;+420327531296;kemprakosi@seznam.cz
Kemp Piraňa Nechranice;603257614;kemppirana@seznam.cz
Autokemp "U VODY";774 369 156;kemp@ulangru.cz
Camp Paris;+420603509164;janaskolkova@centrum.cz
Autokemp Apollo;+420 702 001 819;apollokempcz@gmail.com
Rekreační středisko Lužnice;+420736278044;info@rsluznice.cz
Chaty u Labe;+420 603 480 004;melzer.martin@seznam.cz
Srubová osada U Mauritzů;+420 388 335 166;umauritzu@gmail.com
Kemp Pohoda;775 354 602;info@kemppohoda.cz
Kemp Lanžov;+420 605 381 083;kemp@lanzov.cz﻿
Koupaliště a kemp Chlumec nad Cidlinou;+420608705052;kemp@chlumecnc.cz
Mara camping / ATC Liptovský Trnovec;+421905828444;recepcia@maracamping.sk
Autokemp Marin Mělice;+420739237063;info@kempmelice.cz
Kemp Kosatka;601 170 170;rezervace@kempkosatka.cz
BeachCamp;778 701 516;booking@beachcamp.cz
Sázavský ostrov - KEMP SÁZAVA;+420 702 030 263;ubytovani@kempsazava.cz
Autokempink Křivonoska;+420725959497;autokempkrivonoska@seznam.cz
Autokemp ZBÝŠOV;+420327390390;
Rekreační areál a kemp Pecka;+420777736349;
Chatová osada DUHA;+420737808378;
Chatová osada U Koupaliště;+420604593544;
Rekreační areál Zbraslavice;777 123 405;
Camping Rodzinny Nr. 105;+48 94 318 93 85;
ATC OLBRAMKOSTEL;+420 725 039 673;
Camping Wiking Nr. 194;+48(0)913813493;
Chatová osada Slunečnice;+420602287757;
ATC Hradec u Kadaně;+420605216105;
Autokemp Fulnek – Jerlochovice;+420734204906;
Euro-Air-Camp;+420491612605;
Autokemp Baška;+420736422761;
Koupaliště Úžlebec;603 480 459;
Kemp Mars;59-8730-297366;
Autokemp Lučina;1-4560-8519-;
Autokemp Smraďavka;+420731877027;
Camping 2000;+420485179621;
Kemp Na Slapnici;602 515 761;
Rekreační zařízení ORION;+420602530446;
Autokemp Seč Pláž;+420469676286, 774 372 987;
Kemp Týniště nad Orlicí;+420776364146;
Kemp Cholín-Slapy;+420 776 867 509;
Mini Kemp Plecháč;605 511 644;
Autocamp Ostende;+420377520194;
Rekreační areál Slunce Žandov;775 155 933;
Holiday Park Vrchlabí;+420 733 636 797;
Kemp Lužnice;+420384792375;
Liščí Mlýn;+420721578824;
RZ Jizerky;777 648 532;
(SK) Zelený Breh - rekreační středisko;+421517798508;
(SK) Autocamping NERESNICA;+421455332651;
Auto-Camp PODLESOK;+421534299165;
DUCHONKA CAMPING;+421904140051;
(SK) Autocamping Vrbov;+421524681914;
(SK) Chalmová;+421465493121;
Rekreační komplex Vadaš Thermal Štúrovo;09444621-01;
Camping Kovárna;+420565398005;
Sport kemp Ejpovice;731 662 550;
Autokempink Bílina Kyselka;774 332 936;
(SK) Rekreačno-školiace stredisko Šarpanec;+421917499171;
Autokemp SASANKA Sadov;+420353590130;
(SK) Atc Borovica a Senderov;+421566492132;
(SK) ATC Jelenec;+421376313232;
Camping*** Nitrianske Rudno;+421 948 108 280.;
(SK) ATC OÚ Nána;+421367597006;
(SK) Faklen Camp;+421315528512;
(SK) Autokemping Chminianska Nová Ves;+421517795190;
Elitex;+420465637185;
Chatky u koupaliště;+420465461552;
Miroslav Tejko - M;+420387229705;
Kemp TJ Vltava;388 436 189;
Surf-club;+420603988898;
Camping U třpytky;+420607912829;
Stanové tábořiště Petrův palouk;+420465625189;
Autokemp Slovácko;+420572580125;
Rekreační středisko Janov u Dačic;+420739785182;
ATC Lodenica;+421337626093;
Autocamp Stará Hora;+421435591146;
AUTOKEMP KRASKOV;776 689 328;
Olšava;+420572549371;
SEMETÍN;+420571411014;
Chatová osada a kemp Soutok;+420604732758;
ATC Tomky;+421347772121;
ATC Kondoroš;+421317935110;
Camp Rybárik;+421566492317;
ATC Krym Nová Kelča;+421574479015;
ATC Patince;+421905400185;
ATC Kamenný mlyn;+421347793279;
Camping Hôrka;+ 421 911 761 085;
Rekreační areál U mlýna;+420773204426;
Rekreační středisko Melchiorova Huť;+420737281700;
Machův mlýn;+420373390109;
Minicamp;+420353229252;
KEMP U MLOKA;+420 725 348 980;
Rekreační středisko Máj;+420602699771;
Rekreační středisko Ve Mlejně;+420373395051;
Chatový areál Marta;+420 606 303 143;
Škola v přírodě - Prostřední Bečva;+420602838770;
Rekreační středisko Štědronín;382 229 286;
Kemp Menfis;+420724025730;
Rekreační areál Vysoká Srbská;+420495518819;
Rekreační středisko SOSeň;608 562 781;
Sportovní a rekreační areál Nový Rybník;+420318626649;
Oáza Camp;+421 / 918 749 233;
Biela Hora;+421566492132;
Horský rekreační areál Zlatník;+420608877611;
Sninské rybníky;+421905537091;
Perla;+421327712487;
Ormet;+421905605329;
Lodenica;+421317897180;
Zlatník;+421556961320;
Termálne kúpalisko;+421474897211;
Stanový tábor;+421587901227;
Valkov-Tíšava;+421547491237;
Rekreační středisko Blaník;+420317852672;
Kaluža;+421566492110;
Rekreačné stredisko Biele Vody;+421455498304;
YACHT CLUB D.I.M. BEZDREV;603 209 177;
Rekreační středisko Sycherák;+420737961100;
Tábor ROSA Pivoň;603 435 950;
Máchovo jezero ubytování chatky OÁZA Doksy Staré Splavy;604817071;
Pohoda na Radosti - Hracholuská přehrada;+420603762128;
TJ Sokol Heřmanice;+420724993639;
Máchovo jezero ubytování - chatky Karakul;+420737159815;
Kemp Vltava;725352442;
Autokemp Seč U Krbu - chatky;+420606805581;
Autocamping KARAVAN;+421245928224;
CAMPING VODNÍK - nejlepší camp pro vodáky;+421 905 345 738;
Domčeky Tatry Holiday;+421904744111;
Chaty Podskalí;612-182751;
TJ Lokomotiva Mar. Lázně o.s.;+420724315342;
Banský dvor;+421911274239;
Autokemp Penzion Vyžlovka;+420737036761;
Camping & Glamping Slovakia;+421944285558;
Rekreační středisko Kladno;+420 731 133 287;
Rekreační středisko U nás doma;+420464620320;
Aure Turistsetner;+420 541 249 666;
SPORT KEMP DOUBÍ;+420 728 169 680;
Rekreační středisko Vápenky;+420721138130;
Rekreační středisko Avia Varvažov;+420382289122;
Horská chata Zvonice Kořenov;+420483399152;
RS Tomášov;+420720487680;
Rekreační středisko Hopo;+4204200;
Rekreační středisko Pod Lipou;+420416837798;
Rekreační a školící středisko - Svatý Štěpán;+420736734100;
Rekreační zařízení DEHETNÁ - kemp a rekreační středisko;+420 777 267 939;
PENZION CHATY SYCHERÁK;+420724135528;
REKREAČNÍ STŘEDISKO NA BEROUNCE;+420602448773;
Rekreační středisko TRAMO;+420606157574;
Rekreačně-sportovní areál Tesla Horní Bradlo;+420469338179;
Rekreační zařízení Radost Horní Jelení;+420607574032;
Rekreační středisko Nad přehradou;+420608423062;
Ranch Rovná;+420572572814;
Rekreační středisko Tesla;+420571645188;
Hájenka;+420603209384;
Rekreační a školící středisko Kopánky;+420603209384;
RETASO, spol. s r. o.;+420571643355;
Westernové městečko Boskovice s.r.o.;737000000;
Pardubické chaty;+420483399262;
RS Aero Holany;+420 603 325 218;
Rekreační středisko Diana;+420604549539;
Rekreační středisko Doly  Bílina;+420487753554;
Rekreační středisko Pod Bílým Kamenem;+420487872439;
Rekreační středisko IRIS;+420595781749;
Rekreační středisko ZÁLESÍ;724 144 274;
Rekreační středisko U Kateřiny;604274669;
Rekreační středisko Rohanka;+420608431577;
HOTEL VOJTĚCHOV;+420566551450;
Rekreační středisko Lučkovice;+420382289184;
Chatová osada Lažánky;+420382289184;
YACHT CLUB BARRANDOV;+420274779791;
rekreační chaty REJZÍKOV;+420602493599;
Rekreační areál Kosky;+420605203980;
Chatový a stanový tábor Česká pošta, Autokemp Mydlák;+420604905013;
Rekreační zařízení Radost;+420383493398;
Rekreační středisko Alegro;+420777896674;
Areál Bedřichovka;+420494593113;
HOSTEL BOROVNIČKA;+420775217267;
Green Valley Park Starkov;+420491487172;
Rekreační zařízení EDEN;+420493591930;
Rekreační areál Horalka;+420494665633;
Středisko LITES;+420326786140;
Středisko SEBA;+420326786140;
Rekreační středisko Star Line Hrachov;+420777005003;
Rekreační středisko Star Line Svor;+420777005003;
Rekreační Středisko Trnávka;+420565581139;
Rekreační středisko Kotouč;+420571643102;
Rekreační středisko Pasáž;+420607264391;
Chatová osada Lemberk;+420603718752;
Chatová osada Favorit;+420603255507;
Turistická a chatová osada Zdravotník;+420416797067;
Rekreační středisko Srnčí;+420461311904;
Rekreační středisko Termit;602 354 379;
Rekreační středisko Příhrazské skály;+420606591622;
Rekreační středisko Březová;+420568422983;
Rekreační středisko Dálava;+420603585566;
Rekreační středisko KUTINY;+420604378616;
Rekreační středisko Vojtův mlýn;+420313549420;
Rekreační středisko Hlavatice;+420777699900;
Športovo-rekreačné zariadenie Drienok;+421434944172;
Chatová osada Krajinka;+421911501409;
Stredisko Jahodná;+421-55-696 73 95;
Kamenný Mlyn - Vajarský;+421347793279;
Areál Zoška;+421336472268;
Holiday Village Senec;+421245915109;
TC Viktoria;+421254771040;
Rekreačné zariadenie Skaličan;+421346646836;
Jahodník - Škarbák;+421907144939;
Rekreačné stredisko Gazárka;+421346592348;
Rekreačné stredisko Bukovina;+421414352774;
Horské rekreačné zariadenie Trusalová;+421905233956;
DANICA Stredisko detskej rekreácie;+421435322767;
Rekreačné stredisko HRABOVKA;+421907989214;
Rekreačné zariadenie Podskalie;+421424358933;
RS Lomy;+421907749864;
Rekreačné zariadenie Chata OSP;+421327441348;
Rekreačné stredisko Limbora;+421465447138;
Agropenzión Adam;+421327772101;
Stredisko BONUMS;+421424624063;
Rekreačné stredisko Danova;+421910474277;
Rekreačné zariadenie pod Haligovskými skalami;+421907764982;
REKREAČNÉ ZARIADENIE LEVOČSKÁ DOLINA;+421534512705;
rekreačné stredisko RAGLENG;+421574452493;
Rekreačné zariadenie Opalex;+421517481274;
Rekreačné zariadenie MH BYSTRÁ;+421577888972;
Rekreačné stredisko Duchonka;+421904442131;
RZ Jedliny, s.r.o.;+421905934947;
Rekreačné stredisko Stará Myjava;+421948 027 692;
Chatová osada pod Gýmešom;+421903955468;
Ubytovanie v Štúrove;+421905202819;
Domica Komplex, s.r.o.;+421584818555;
Rekreačný areál ZLATNÍK;+421556961320;
REKREA Miroslav Kochan;+421514572455;
Rekreačné stredisko TURISTICKÝ RAJ;+421 917 334 957;
ORMET - Rekreačné zariadenie Teplý Vrch;+421905352486;
Športcentrum EKOMA;+421455364031;
STARES Plus, spol.s.r.o.;+421455455249;
Rekreačné zariadenie CHATA KAMARÁT s.r.o.;+421544748335;
Rekreačné zariadenie Jonaq;+421385391525;
Rekreačné stredisko Kormoš;+421905513732;
REKREAČNÉ STREDISKO ÚSMEV;+421905794705;
Rekreačné stredisko Krokava;+421903558137;
Planinka;+421335575289;
Rekreačné zariadenie obce Ostrý Grúň;+421456866139;
Stredisko Medvedia hora;+421566492132;
Stredisko Kamenec;+421566492110;
Biela Hora;+421566281429;
Hôrka;+421566492132;
Stredisko Klokočov;+421566492110;
ATC Liptovský Trnovec;+421445598459;
CAMP RYBÁRIK;+421566492317;
Rekreačné zariadenie RIEČKY;+421903524128;
Ranč u Bobiho (agroturistické centrum);+421366313330;
SEV SAŽP Harmónia Modra;+421336473151;
Rekreační středisko Duha;+420737808378;
Rekreační areál Kemp Dešná;+420577986333;
Rekreační středisko Hamr na Jezeře;+420724807593;
Chatky v kempu Milavy u Velké Turné;+420602169086;
Rekreační zařízení Těchoděly - centrum školní a odborové rekreace;+420608749745;
Rekreační zařízení ARA;+420603547272;
Rekreační středisko Borek;+420722923040;rzborek@seznam.cz
Zdeslav Rekreační středisko;+420776284176;
Chata Arnika;+420777887456;
Nya Skogsgården;0046 560 52005;
