Name;Phone;Email
Kemp Kacanovy;+420736664864;chalmes16@gmail.com
Camping v ráji;+420608773394;partners@dokempu.cz
Kemp Lanžov;+420605381083;kemp@lanzov.cz﻿
Kemp Osoblaha;+420603770962;technickesluzby@osoblaha.eu
RZ Jizerky;+420608773394;partners@dokempu.cz
BUNGALOVY ZVÍKOV;+420608773394;partners@dokempu.cz
Rekreační areál KAMÍNKA;+420608773394;partners@dokempu.cz
KŘTINY;+420516439109;partners@dokempu.cz
FORMANKA HUSTOPEČE;+420608773394;partners@dokempu.cz
U Ferdinanda;+420731943541;u-ferdinanda@seznam.cz
Kemp Vyskytná;+420777216173;jaros.marek@seznam.cz
YACHT CLUB Nechranice - loděnice Vikletice;+420608773394;partners@dokempu.cz
Rekreační areál Bohušov;+420554642121;dubova@bohusov.eu
STANOWITZ Stanoviště;+420354624673;partners@dokempu.cz
Tábořiště Rosenauerův mlýn;+420608773394;partners@dokempu.cz
Rekreační areál Kemp Lávkapark;+420608773394;lavkaskochovice@lavka.cz
Klub Lávka Chocerady;+420608773394;partners@dokempu.cz
Autokemp Frenštát pod Radhoštěm;+420556836624;recepce.atc@mufrenstat.cz
Kemp Milčany;+420608773394;kempmilcany@seznam.cz
Vodácké tábořiště Loket;+420777167779;partners@dokempu.cz
ATC Borová Sihoť;+420608773394;partners@dokempu.cz
Vranovská pláž - Holiday Park;+420515291291;recepce@vranovska-plaz.cz
CAMP Valek;+420565394104;partners@dokempu.cz
MONTE LOPE;+420602529150;partners@dokempu.cz
(SK) Zelený Breh - rekreační středisko;+420608773394;partners@dokempu.cz
Autocamp Březový Háj;+420608773394;partners@dokempu.cz
Vodácké tábořiště OSTROV;+420777151686;partners@dokempu.cz
(SK) Autocamping NERESNICA;+420608773394;partners@dokempu.cz
Auto-Camp PODLESOK;+420608773394;partners@dokempu.cz
Areál NOVÝ ŘADOV - rekreační středisko;+420602379842;partners@dokempu.cz
Camp Vary - Karlovy Vary;+420602320399;info@vitkovahora.cz
ATC  Račkova Dolina;+420608773394;fakturacia@pribylina.sk
DUCHONKA CAMPING;+420608773394;partners@dokempu.cz
ATC Vavrišovo;+420608773394;obec.vavrisovo@mag-net.sk
(SK) Camping Manínska tiesňava;+420608773394;partners@dokempu.cz
Autokemping SLNEČNÉ JAZERÁ Senec;+420608773394;info@slnecnejazera.sk
Ďurkovec;+420608773394;partners@dokempu.cz
Top camping Goralský dvor;+420608773394;info@goralskydvor.sk
(SK) Autocamping Vrbov;+420608773394;partners@dokempu.cz
(SK) Chalmová;+420608773394;partners@dokempu.cz
Rekreační komplex Vadaš Thermal Štúrovo;+420608773394;partners@dokempu.cz
(SK) Kemp Tilia Gäceľ, chatová osada a reštaurácia Pod Lipami;+420608773394;partners@dokempu.cz
Kemp Iveta;+420731116451;libordemeter1710@seznam.cz
Autokemp Kajlovec;+420608773394;partners@dokempu.cz
Camping Kovárna;+420565398005;partners@dokempu.cz
Kemp a koupaliště Vémyslice;+420724690924;kempvemyslice@seznam.cz
Camp Josef;+420608773394;partners@dokempu.cz
Kemp Koruna;+420608773394;recepce@kempkoruna.cz
ATC - Milavy;+420381301550;velkaturna@seznam.cz
Hotel a Camping Rual;+420774547754;partners@dokempu.cz
Chatky Vodník;+420776069756;info@restaurace-vodnik.cz
Masarykův tábor YMCA - Soběšín;+420608773394;partners@dokempu.cz
Sport kemp Ejpovice;+420608773394;partners@dokempu.cz
KEMP TRHOVKY - BOR;+420773259690;recepce@kemptrhovky.cz
Autokempink Bílina Kyselka;+420608773394;partners@dokempu.cz
Tábořiště Medlov;+420775312899;partners@dokempu.cz
(SK) Rekreačno-školiace stredisko Šarpanec;+420608773394;partners@dokempu.cz
Areál SDH Benešov u Semil - Podolí;+420608773394;partners@dokempu.cz
Termální koupaliště v Benešově nad Ploučnicí;+420608773394;partners@dokempu.cz
Kemp Stříbrný rybník;+420607135822;recepce@vslesy.cz
Chatový tábor Jinolice;+420493591929;jinol.kemp@seznam.cz
Autokemp Dřevěnice;+420608773394;partners@dokempu.cz
Tábořiště Semín;+420724041883;info@autokempsemin.cz
Unicamp, s.r.o.;+420519351226;partners@dokempu.cz
Rekreační středisko Sever;+420315693165;rssever@rssever.cz
Baron;+420608773394;partners@dokempu.cz
Kemp u Zápeců;+420608773394;partners@dokempu.cz
Autokemp SASANKA Sadov;+420353590130;partners@dokempu.cz
SPORT-KEMP Kralovice;+420608773394;partners@dokempu.cz
Chadimův mlýn;+420567374167;partners@dokempu.cz
Cihelna v Pošumaví;+420731236294;partners@dokempu.cz
Vltavan Český Krumlov;+420608773394;partners@dokempu.cz
Autokemp Baldi Jesenice;+420602427163;autokemp@baldi.cz
AUTOKEMP   Ostrá;+420608773394;partners@dokempu.cz
Chatová osada AHOJ;+420608773394;partners@dokempu.cz
Vodácké tábořiště Cakle;+420608773394;partners@dokempu.cz
Caravancamping;+420725815809;info@caravancamping-hp.cz
Autocamp JISKRA  Nový Bor;+420737988358;partners@dokempu.cz
Koupaliště Libotín;+420608955220;partners@dokempu.cz
(SK) Camping Bojnice;+420608773394;partners@dokempu.cz
Autocamp Blatnica;+420608773394;partners@dokempu.cz
Rekreační areál - Sporthotel Barborka;+420607117026;info@sporthotelbarborka.cz
(SK) ATC Revištské Podzámčie;+420608773394;partners@dokempu.cz
ATC Margita a Ilona;+420608773394;margita-ilona@margita-ilona.sk
(SK) Atc Borovica a Senderov;+420608773394;partners@dokempu.cz
(SK) ATC Vinianské jazero;+420608773394;partners@dokempu.cz
(SK) ATC Tatranská Štrba;+420608773394;partners@dokempu.cz
(SK) ATC Jelenec;+420608773394;partners@dokempu.cz
Autocamp Levoča;+420608773394;partners@dokempu.cz
AUTOCAMPING TAJOV;+420608773394;partners@dokempu.cz
Camping*** Nitrianske Rudno;+420608773394;partners@dokempu.cz
(SK) ATC Slanická Osada;+420608773394;partners@dokempu.cz
(SK) ATC OÚ Nána;+420608773394;partners@dokempu.cz
(SK) Faklen Camp;+420608773394;partners@dokempu.cz
(SK) Autokemping Chminianska Nová Ves;+420608773394;partners@dokempu.cz
Autocamp U Čerta;+420608773394;partners@dokempu.cz
(SK) Chata Žiar;+420608773394;partners@dokempu.cz
Chatová osada Velké Dářko Karlov;+420724191253;partners@dokempu.cz
Lucký vrch;+420608773394;partners@dokempu.cz
SK Liběchov;+420721671875;partners@dokempu.cz
Chatky Zrůbek;+420603421069;info@chatky-zrubek.cz
Jáňův dvůr;+420732644269;partners@dokempu.cz
Camping Belá Nižné Kamence;+420608773394;partners@dokempu.cz
Aeroklub;+420461311328;partners@dokempu.cz
Bungalovy Ratibořice - Zlíč;+420604207742;bungalovy.zlic@seznam.cz
Elitex;+420465637185;partners@dokempu.cz
Chatky u koupaliště;+420465461552;partners@dokempu.cz
Camping Praha Klánovice ****;+420774553743;partners@dokempu.cz
Pohoda Unanov;+420605343731;partners@dokempu.cz
Camp Vřesná;+420602255733;58iamp@seznam.cz
Kemp Luhy + Tábořiště u Hasičů;+420606484580;kemp.luhy-milavy@email.cz
Camping Dunajec;+420608773394;info@campingdunajec.sk
SPORT CAMP TROJA;+420774742470;partners@dokempu.cz
Kemp u Kouzelníka;+420608773394;partners@dokempu.cz
Resort Beach Nová Živohošť;+420222500112;partners@dokempu.cz
Nový kemp Riviera Zbečno;+420739585624;kemp.zbecno@email.cz
Camp Zahrada;+420608773394;partners@dokempu.cz
Autocamp BEROUN;+420777610400;partners@dokempu.cz
Kemp Vrdy Stýblo;+420724336124;partners@dokempu.cz
Chatový kemp V rákosí;+420327531296;kemprakosi@seznam.cz
Chatová osada Slunečnice;+420602287757;partners@dokempu.cz
Chatový areál Atlas;+420608773394;partners@dokempu.cz
Kemp U Kučerů;+420777140146;info@kempukuceru.cz
Kemp Orion;+420608773394;partners@dokempu.cz
Kemp Pohoda;+420608773394;info@kemppohoda.cz
Rekreační středisko Lužnice;+420736278044;info@rsluznice.cz
Rekreační zařízení Veronika;+420608773394;partners@dokempu.cz
Kemp Kolčava;+420608773394;partners@dokempu.cz
Miroslav Tejko - M;+420387229705;partners@dokempu.cz
Kemp TJ Vltava;+420608773394;partners@dokempu.cz
Kemp Kosatka;+420608773394;rezervace@kempkosatka.cz
Camping U Dvou Ořechů;+420376382421;partners@dokempu.cz
Autokemp Přehrada Mostkovice;+420582362220;partners@dokempu.cz
CAMPING ŽRALOK PLUMLOV;+420608773394;partners@dokempu.cz
Koupaliště Sloup v Čechách;+420608773394;partners@dokempu.cz
Rekreační středisko Oáza;+420608773394;partners@dokempu.cz
Koupaliště a kemp Zákupy;+420608773394;partners@dokempu.cz
Autokemp Pod lesem;+420602163709;partners@dokempu.cz
Autokemp Frýdlant;+420725125750;autokempfrydlant@gmail.com
Chatová osada Racek;+420608773394;partners@dokempu.cz
Rekreační středisko Dobrota;+420487873322;partners@dokempu.cz
Chatová osada Plesar;+420604623202;info@plesar-vlasta.cz
Kemp AZ Žalský;+420603450380;partners@dokempu.cz
Farma BUSIL;+420608773394;partners@dokempu.cz
Farma U Valentů;+420775232281;partners@dokempu.cz
Surf-club;+420603988898;partners@dokempu.cz
Autocamp Jenišov;+420777293473;hajny.pa@seznam.cz
Vodácké tábořiště Vojkovice;+420605216978;sestak.bohumil@seznam.cz
Camp Valdek spol. s r.o.;+420608773394;partners@dokempu.cz
Autokemping Thermalpark Dunajská Streda;+420608773394;recepcia@thermalpark.sk
Kemp Rumcajs;+420725299990;info@camprumcajs.cz
Camping U třpytky;+420607912829;partners@dokempu.cz
Camping OAZA;+420605809410;partners@dokempu.cz
Stanové tábořiště Petrův palouk;+420465625189;partners@dokempu.cz
Autocamp Na Kopci;+420734633896;partners@dokempu.cz
Camp Kratochvil;+420568870236;partners@dokempu.cz
Autokemp Sykovec;+420604441175;kemp@kempsykovec.cz
Autokemp U VODY;+420608773394;kemp@ulangru.cz
Rekreační středisko Hutník;+420608773394;partners@dokempu.cz
Kemp Adamík;+420731481182;partners@dokempu.cz
Bonanza kemp;+420732623260;partners@dokempu.cz
Kemp u Kousalů;+420541239168;partners@dokempu.cz
Autokemp Oáza;+420608773394;partners@dokempu.cz
Ubytování u Loupanců;+420607578812;partners@dokempu.cz
Faun-Manta, spol. s r.o.;+420572549371;partners@dokempu.cz
Autokemp Slovácko;+420572580125;partners@dokempu.cz
Autokemp Koryčany;+420739262791;autokempkorycany@seznam.cz
Kemp Pod Pustevnami;+420608773394;recepce@podpustevnami.cz
Bayerův Odkaz - Komunitní centrum Klášter;+420603845216;partners@dokempu.cz
Kemp pod Husarůvkou;+420608773394;partners@dokempu.cz
Autokemp Světlíková;+420608773394;partners@dokempu.cz
Rekreační středisko Janov u Dačic;+420739785182;partners@dokempu.cz
Bystrina Resort;+420608773394;kemping@bystrinaresort.sk
RIJO CAMPING - Stará lesná;+420608773394;partners@dokempu.cz
Mara camping / ATC Liptovský Trnovec;+420608773394;recepcia@maracamping.sk
ATC Lodenica;+420608773394;partners@dokempu.cz
Autocamping Červený Kláštor;+420608773394;partners@dokempu.cz
Autocamp Stará Hora;+420608773394;partners@dokempu.cz
ATC Trusalová;+420608773394;info@atctrusalova.sk
Camping Villa Betula;+420608773394;partners@dokempu.cz
Chatová osada a kemp Vincov les;+420608773394;ales.hanzl@dokempu.cz
Ubytování na Seči - kemp Sečská přehrada;+420737434626;ubytovani@ycpardubice.cz
Camping Kostelec;+420731272303;partners@dokempu.cz
Náš SEN;+420566662410;partners@dokempu.cz
U Bořka - Outdoor Centrum Poddubí;+420775339492;partners@dokempu.cz
Camp VILLA BOHEMIA;+420380744004;partners@dokempu.cz
Boubín;+420388436122;partners@dokempu.cz
Božejov;+420565397211;partners@dokempu.cz
Křineč;+420329784246;partners@dokempu.cz
Budín;+420327321131;partners@dokempu.cz
Rekreační středisko Fiola;+420608773394;info@happydovolena.cz
Kemp KNOFLÍK;+420608773394;partners@dokempu.cz
Horní Stropnice;+420724576740;partners@dokempu.cz
Chaloupky;+420606521310;partners@dokempu.cz
Autocamp INA;+420605006350;partners@dokempu.cz
JESTŘÁBÍ 3 kemp a osvěžovna;+420608773394;partners@dokempu.cz
AUTOKEMP KRASKOV;+420608773394;partners@dokempu.cz
Chatová osada Luh;+420608773394;partners@dokempu.cz
Lipót - Maďarsko;+420608773394;partners@dokempu.cz
Olšava;+420572549371;partners@dokempu.cz
Camp Paris;+420603509164;janaskolkova@centrum.cz
Tábořiště Pikovice;+420602209140;partners@dokempu.cz
Kanak - půjčovna lodí, kemp Branná;+420774061450;kemp@kanak.cz
Kemp Pod Vrbou;+420608773394;jviskova@atlas.cz
AUTOKEMP PRAŽÁK;+420608773394;partners@dokempu.cz
Kemp Račice nad Berounkou;+420608773394;kemp@obec-racice.cz
Rekreační a sportovní areál Smědá Raspenava;+420608773394;kemp.smeda@raspenava.cz
SEMETÍN;+420571411014;partners@dokempu.cz
