Name;Phone;Email
Ubytování U Splávku (16064);607167217 | 602942015;
Apartmán U Bartoloměje (19405);723731007;
Ubytování U Rybnikářů (10169);728030561 | 602669422;
Chalupa k pronájmu (1868);776770963;
Sklípek (7664);731748242;
Vinný sklep u Osičků (3598);776121179;
Vinný sklep U Brčka (1592);728385850 | 604576369;
Chalupa Líšenka (17430);608034753;
Vinný sklep u Ostřížků (4568);777340978;
Sklípek Pod knížecí (10289);777774347 | 777774346;
Vinný sklípek (19684);775056985 | 608273833;
Pálava Chalupa (19860);602730820 | 607105555;
Sklípek Alsop Prázdninový Dům (7615);723705609;
Vinný sklep u Jury (135);722423072;
DOMI sklípek (18323);;
Divoký Anděl (6631);608827550;
Chalety Olešná (19290);;
Chalupa pod nebem (6528);771180140 | 720964798;
Schwarzenberská myslivna Jaronín (7524);724731407 | 723071478;
Apartmán Fara Tanvald (7433);;
Vinařský penzion Třetí frejd (1725);+420737759968 | +420604848972;
Ubytování na sklípku (1651);602593224;
Hobití domeček (19958);776175377;
Slezská chalupa (8082);722244354;
Sklípek Frída (12436);+420606074871 | +420732388598;
Domeček U Kohouta s vinným sklepem (14292);+420603205201 | +420603205200;
Rekreační dům (19780);608806465;
Pension U Kališů (3305);606401328;
Ubytování u Kocábů (21586);603462865;
Stylová chalupa na Staropackých horách (10330);776355882;
Ubytování jako LUSK (15324);+420728780636 | +420730142532;
Chalupa Purkhybl (9283);736628999;
Wellness chalupa Na Kovárně (6833);775123621;
Ubytování U Krále (16796);739058749;
Ubytování U Akátu (16775);723340071 | 723763985;
Apartmán Horský Sklípek (17756);+420776486405 | +420777267972;
Ecitlav (15448);739090785;
Sklípek Pod Vinicí (2899);722658318;
Sklípek u cyklostezky (15669);723039838;
Domek na návsi (18816);776669339;
Modré vinařství (19032);777187710 | 737116176;
Chata Pohorsko (17147);775066321;
Penzion U Křemečků (3199);774660332;
Sklep (7166);776498885;
Apartmány Na Hradbách (12591);603842061 | 776826015;
Vinný sklep - ubytování u Benešovských (15283);773956028;
Relax na Moravě (14760);+420724927425;
Roubenka 50 (17997);+420723050005;
Roubenka Rozkoš (7056);608000222;
Apartmán Nad Skalkou (13135);607753721;
Markovina (19801);723868077;
Sklep 353 (15087);+420725758649 | +420776123606;
Jítravský Dvorec (15092);+420608255425 | +420485172105;
Sklep Pod Dubňanskou Horou (13587);602410662 | 601355496;
Chalupa Bretnov (12648);728076548 | 774586007;
Wellness chalupa Podolí (10983);+420606417108 | +420724037256;
Vinný sklep (7959);606913717 | 725501157;
Chalupa Pusté Žibřidovice (15747);724478501 | 724868677;
Apartmány (10056);725007080;
Ubytování u Špačků Pálava (11039);724744061 | 724744060;
Chata pod Smrkem (6392);+420739521484;
Vinařství & Ubytování Líčeník (7653);777564280 | 725416115;
Chata 73 (160);605161110;
Pronájem chalupy na Stříteži (13769);604324767;
Ubytování Hrušky (10800);775989396;
Roubenka Osík (16079);778090190;
Chalupa Paseky (15576);776808031;
Penzion u Dyje (13729);702735113 | 777336225;
Vinný sklep (4223);777011711;
Sklep Na Vinařskej cestě (4507);608689458 | 737485519;
Vlčí doupě (10543);777247574;
Vinný sklípek Slovácko (22047);+420725606798 | +420728123042;
Drevenica Borovianka (14400);+421903966169 | +421904142509;
Horská chata ALMA (2258);702041031;
Chalupa na konci ulice (19530);723041412 | 606284591;
Chaloupka u Kaštánků (18223);731037985 | 604294812;
Sklep Sklenka (21152);602626325;
Pronájem srubu (9144);739430427 | 739023503;
Statek Otovice (11382);723507215;
Statek Vilémov (13816);603862219 | 732590703;
Sklípek U píchlé galusky (14807);777288833;
Veselý - vinný sklep (13334);777880209;
Vinný sklep RUDY (19605);;
Ubytování nad sklepem (15549);607612582;
Chalupa Morava (13178);+420737716982 | +420737459008;
Vila Adalbert (10112);607705844;
Vinný sklep (4688);724761065;
Statek Mladějov (19962);608155009 | 728300971;
Villa 603 (8421);608418383 | 608852531;
Skalní domek (7053);+420604702751;
Roubenka Rozárka (10606);739655744 | 739002538;
Sklep Fojtík (1801);777945089;
Vinný sklep Eda and Eda (2581);739328662 | 725883383;
Sklípek Pohoda (18306);721831779;
Chalupa u Oscara - Nová Ves (438);731126066 | 603426678;
Vinařství Zephyr (1156);773677240;
Penzion pod Krásnou horou (18567);606779083 | 605060145;
Ubytování u Tkadleců (1099);606854462 | 720116605;
Vinný sklipek (5316);774951341;
Chalupa Viktorka (16877);;
Pěkný domek v Zaječí (22090);777173680;
Vila Karolína (4320);606190021;
Domeček Lyžáku (13619);602722849 | 773522000;
Vinařství a penzion Sedmikráska (4316);723331591 | 721529666;
Ubytování Vinařský dvorek (408);775966911;
Penzion U Osičků (1584);728573796;
Sklípek na Větřáku (4577);721831779 | 724531746;
Sklep U Kubců (5318);731484710 | 774253955;
U Cyrila (10903);725955471 | 774165474;
Ubytování Na dvorku (8416);724706847 | 607668856;
Chata Lomná (8384);737286840 | 773133130;
Chalupa Míší (1891);724230246;
Apartmány Mirabelka (17073);774145350;
Vinný sklep U kamenného stolu (16624);723423945 | 606444871;
U Michaliců (19499);732838386 | 737782535;
Vinný sklep (6240);775140563;
Ambrožův dvůr (21521);607800394;
U rybníka (2476);777333389;
Sklep Mushoff (19388);+420775154097 | +420724097666;
Chalupa Pod Sedlem (7201);720204364;
Penzion pod Mohylou (21350);728742085 | 721108664;
Stříbrný Dvůr (19739);731495872;
Vinný sklep u Káčuly (16323);737770015;
Vojtěch Jestřáb - rodinné vinařství (15909);777680100;
Vinný sklep Vendelín (16825);+420777033080;
Soví dům (21973);720825196 | 603869006;
Apartmán Mikulčice 418 (18643);727833283 | 731172184;
Apartmán nad vinařstvím (10770);725884728;
Chata Juta (45);777717943 | 733489486;
Ubytování nad sklípkem (16704);739277185;
Vinařská usedlost (397);777764534;
Apartmán sklep Jakub (13568);775792278;
Sklep Sofie (6174);+420775792278;
Sklípek (17763);607713210;
Vila v Jeseníkách (5427);608241269;
Chalupa k pronájmu (15958);+420774861500 | +420777536441;
DOMEČEK S vinným sklepem na Podluží (2597);724612861;
Chalupa NA SKLEPĚ (10708);+420608081636;
Wellness chalupa U kapličky (10085);+420608280128 | +420732906287;
Chata Jeník (15981);777088160 | 776765746;
Chalupa Romantika (9585);722512225;
Sklep jak víno (19417);777602799;
AVIATIK apartmány® (12307);+420730133222;
Chaloupka pod Kančí stezkou (5637);+420725366924;
Chalupa Česlava (7494);724690731;
Opilý sklep (2777);777999666;
Chalupa ONLY (12063);777816600;
Chalupa u sv. Františka (21755);605941667;
Ubytování U Václava (5675);603386908 | 739166953;
Ubytování Pálava (16011);777949260;
Srub Čelina (10373);739114500;
Penzion víno sklep U Palečků (2121);+420731475822 | +420721815770;
Chalupa Krátká 17 (3745);737268008;
Ubytování Nítovice (3597);739599380;
Chalupa Pelechy (19921);606852295;
Vinný sklep Pod zámkem (12222);602744949;
Vila Šenov (14056);603778433 | 777055520;
Chalupa Jestřebí (10734);608848099;
Vinný sklep U mňa (511);776721158 | 777639282;
Vinný sklep U Moravských rytířů (12403);603145449;
Prostě Sklípek (17821);+420723627025;
Jakubova Bůda (4563);602320737;
U Králíčků (21113);776393876 | 776886674;
Hastrmanův mlýn (4941);731539280;
Chalupa u Bartáků - Česká Kanada (12275);606158460 | 602416786;
Chalupa u lesa (5301);608026023;
Chalupa k pronájmu (10551);+420732277779 | +420602388114;
Vinný sklep Ryndovi (19373);776720103;
U Lesa (7917);725369037;
Chaloupka v jihočeském venkovském stylu (18505);774554096;
Habánský dům (19051);+420222111900;
Chalupa Kristýnka (18747);603207457 | 604541454;
Vinařství 1838 (16424);+420731823444 | +420733553246;
Vinný sklep Rozárka (17180);724311172;
U Bohouše (16903);608443933;
Chalupa na klidu (16001);739093780 | 739093788;
Chaloupka Helenka (18932);739471154;
Vinařský dům Mařatice (17652);725860181;
Penzion pod vinohrady (8783);603463237 | 603334334;
Sklípek Emilka (14565);734899183;
U Svobodů (9803);+420608351389;
Ubytování Babín (10266);604867489;
Apartmán Svárov (11984);+420605963333;
Vinný sklep Vinařství Pekárek (15319);;
Apartmány Kobylí (10328);777997044;
Chaloupka pod kostelem 2 (249);777340978;
Sklípek u Martina (17411);777467016 | 737010781;
Resort Počepice-Tikovský (6031);608272223;
Stará škola Gruň (13764);+420774432234;
Chalupa ve Svinné (21614);777476002;
Sklep Kostelec (3534);775434700;
Vinný sklep U Míši (5480);731118899;
Rezidence Adalbert (17815);777582890;
Penzion Pro přátele (19788);606915460;
Ubytování u Sedláčků (3115);724564079 | 724761959;
Ubytování V Dolině (18960);723446168 | 720351154;
Chalupa Kajzrovka (134);606388106;
Penzion Pod Vinicí (485);777774604 | 603449579;
Vila dům Emma (12614);605829095 | 773939939;
Roubenka (10103);+420604192896 | +420603338033;
Věstonická chalupa (13084);777943669;
Parádní chalupa (21654);602220707;
Chalupa Mezi Kopci (15030);+420606215936;
Apartmán Hejč (1260);774077426 | 733293957;
Chalupa u Rybky (14274);725218647;
Ubytování Vinohrádky (10310);606104142;
Apartmán a vinný sklep Živjeli (18472);724003702;
Donika ubytování (14780);602469885;
APARTMÁN NA CHALUPĚ (6534);739041798;
Hájenka pod Větrníky (12566);775394305 | 777245110;
Chalupa v dolíčku (1750);604316914;
Chalupa Hluboká (4538);603110047 | 777909768;
Nad sklepem (7870);608335551;
Rodinné ubytování (206);724357699;
Chaloupka pod hradem (14138);733355947;
Penzion jaký svět neviděl (8065);777204451 | 777204447;
Roubenka u Malamuta (16838);721801077 | 739565867;
CHALUPA NAD SPLAVEM (9377);;
Chata Ryžovka (6468);777211422;
Venkovská usedlost Zahrádka (21048);606755419;
Apartmán k pronájmu (17981);777906561;
Bella Moravia Apartmány (19245);+420776498885;
Sklípek Na Císařské (16196);728667149 | 724286350;
Apartmán U Pavlíčků (12659);773490230;
Vinný sklep u Fleka (6921);608048924 | 608048124;
Jizerská roubenka (9127);777785401;
Pod Jezevčí skálou (10001);774365770;
Sklep u Zdeňky (18343);+420606606065;
Hanušova Chalupa (18262);;
Vinný sklípek EURONA BY CERNY Bylo nebylo... (13004);+420725733308;
Chata Ostříž (17251);604103684;
Apartmány Elis (16641);737123097;
Summerhouse (10526);602809849;
Penzion Markéta (5051);723458843 | 723948907;
Chalupa Jana (10547);733674991 | 605851808;
Vinařský dům V Zahradě (21158);+420777694567;
Dům u Slunce a Vína (19089);608965498 | 601120625;
Chalupa U Mohelky (14337);722075433;
Vinařství Bočko (8653);+420736132292 | +420721804618;
Chata Tugendhat (15832);604228345 | 737589302;
Sklípek Alsop 2 - Prázdninový Dům (12427);723705609 | 721244035;
Apartmán Rotunda (9294);777139309;
Chaloupka v klínu hor - Beskydy (18911);728432827 | 606490897;
Chalupa U ducha (15667);+420731610004;
Winepucks ubytování (6475);771500000;
Jizba U Cyrocha (10114);722216101 | 735503948;
Pravé srdce Šumavy (8068);602207943;
Dejvůf párty sklep (10880);777332779;
Malovaná chalupa (13629);733717363;
Vinný sklípek Dobré časy (6768);+420773210087 | +420722452478;
Sklep u Kunických (8567);606222649;
Chalupa u Lištičky (13746);606717867 | 724607473;
Ubytování u Verčimáků (9068);732845901;
Penzion Dolní Dunajovice (9761);603449579 | 771163263;
Vinný sklep U Františka (1597);606688006 | 728256369;
Pálava House (17629);602325781 | 732661660;
Penzion Prajzko (17054);777883895;
Rodinném vinařství (14299);702916840 | 702805111;
Wechtring (22070);+420728051896 | +420606237071;
Vinný sklep Zdeněk Zábojník (19563);734732016 | 739299446;
Chalupa Filípek (17761);+420733176675 | +420737619265;
Ubytování Halámky 38 (2013);770623417;
Sklípek u Pepy Kotka (11092);776560134;
Apartmány F - chata Svoboděnka (13942);724718717 | 607758115;
Ubytování VITIS (5892);;
Apartmán Pod Lípou (19483);775163401;
Roubenka Pod hvězdami (13336);722022025;
Roubenka Vír (11722);603422359 | 603224949;
Chalupa s vinným sklepem k pronájmu (5325);603891316;
Apartmány Stará Búda (10653);+420775628020 | +420608960337;
Sklípek pod vinohrady (3564);607517020;
Bohemian COTTAGE (7893);736224222;
Chalupa U Anděla (6411);603167237 | 777891391;
Vila Nebesky 81 (10482);733222884;
Vinný sklep s ubytováním (6013);602351202;
Meditrine (12204);+420605392683;
U Vitisa (15055);518307728;
Apartmán Pure Harmony (10994);+420603791282 | +420724577128;
Ubytování na Sklípku (7839);607844623;
Sklípek U Tomáša (8310);607979596;
Chalupa Senline (4767);777310295;
Chalupa na Myslivnách (14876);774897765;
Chata přehrada Fojtka (12022);606329733;
Vinný sklep Moravské Toskánsko (10070);722658318;
Vinný sklep U Hrušků (1159);721930603;
Sklep na Vinařské (10244);608256874 | 723293904;
Wellness Chalupa Stanovník s vinným sklepem (17154);724278593;
Stodola U Františka (18565);606688006 | 728256369;
Chalupa k pronájmu (11956);792414712;
Penzion Za Humny (18528);605282969;
Penzion Sklep pod rozhlednou (10366);+420602437068;
Penzion Relax (21318);777747721;
U sedmi zlodějů (10788);+420776778078;
Chalupa U Bulharů (8083);603316973;
Chata Šatlava (12277);+420608444025;
Vinný sklep Nechory (5007);737773767;
Chata U Smičků (12486);725410729;
Apartmány Javor (6007);702205664;
Vinný sklep U Esterků (2388);737726532;
Sklep ZáTiší (5926);776611174;
Terasy Sedlec (19596);602338432;
Vinný sklípek (13226);604116888;
Ubytování Ve dvorku (5923);776603443;
Chalupa pod Jánským vrchem (4310);607801442 | 775040213;
Vinný sklípek U Nás (15702);731916721 | 608032023;
Apartmány Superior Buchtovín s.r.o. (16610);607773573;
Penzion Brusinka Kocourov u Klatov (13689);+420777164469;
Apartmány Lesní zátiší Marlenka (18865);+420603560741 | +420736778364;
Vinný sklep KeŠpičáku (14243);;
Broumova Lhota 42 (14309);724929317;
Apartmán LIVE (19522);777029954 | 723278881;
Velebný sklípek (16793);775070919;
Prázdninový dům na Jižní Moravě (13238);724426855;
Ubytování v soukromí Ždírec (11939);608251580 | 777336440;
Vinný sklep U Bolfíků (9280);734337068 | 604128697;
Šaldorfská vila u vinných sklepů (19323);723551055;
Ubytování U kapličky (11645);604176959;
Vinný sklep Nechory (7908);723305809 | 727852803;
Sklep U Marka (10074);774773963;
Chalupa Krkonoše (19761);604453539;
Apartmány Kutěj (19872);+420608094070;
Jizbická perla (19584);777222232 | 775959965;
Sklípek U Kouřilů (3131);777220039;
Horská chata Celnice (13470);+420607535961 | +420777656833;
Anna v říční zátoce (15730);731118022 | 494599177;
Malovaný dvůr a Malovaný dvoreček (3731);724075744;
Chalupa Samota (18054);602416880 | 604294829;
Zahrada živlů - Dům Ohně (21936);720825196 | 603869006;
Chalupa Alenka (13313);736213075 | 605883446;
Chalupa u vody Komárovský rybník (5553);776847604 | 774145033;
Vinný sklep MF (17597);774135545;
Vinný sklep v Zátiší (14851);737631578;
Vila pod Majákem (7182);774863763 | 731353575;
Ubytování a vinný sklep (19286);739000011;
Penzion ALBOR (22045);607043636 | 518363333;
Vinný sklep (5718);776819042;
Ubytování Na pohodu (9491);775966911;
Retro 37 (3297);+420606039147;
Chalupa Celnica (4985);608600260 | 605830431;
Ubytování na třeťasu (19288);720460443 | 607171740;
Zelený sklep (11528);777210196 | 602770181;
Vinný sklep s apartmány u Kvěchů (2920);602362946;
Vinný sklípek s ubytováním (19805);;
Pohoda u Crhů (15734);+420603271376;
Sklípek u Artimů (12701);+420606528725 | +420723878432;
Ubytování v penzionu (24);+420608100862 | +420602655862;
Sklípek na vinici (1934);+420734579986;
Vinný sklep Vinoza (10069);+420722658318;
Ubytování Sklep (3536);777561535;
Ubytování Valentovi (5654);720148834 | 602126282;
Vinný sklep (11447);776851872;
Chalupa 40 - v podhůří Jeseníků (19449);+420775918343 | +420777618343;
Vinařský penzion Vinařství Burian (9010);724827871;
Vinný sklep a ubytování U Rebendů (965);725980936;
Apartmán Kurdějovská (10690);608704684;
Roubenka Maštale (13162);777340620 | 777315335;
Apartmány Filipovi (10378);608884554;
Chalupa U Stodoly (15112);777943669;
Apartmán nad vinným sklepem v Kloboukách (5237);608305886 | 608766732;
Vilka Milka (6170);775080575 | 774360155;
Chalupa Irma (4407);608819955;
Chata Relax Morava (3700);777053460;
Apartmán Na Pomezí (21519);773597651;
Ubytování u Broučků (15050);736275306;
Penzion Honzy (19212);602390867;
Chata 41 (13536);731112990;
Apartmán Na Sklepní (12450);702066505 | 723052391;
Vinný apartmán (3318);603826317;
Sklípek u Svobodů (15906);777108357;
Apartmán Karolínka (12541);731613162 | 734548883;
Sklípek (17250);777728113;
Vinna Pivnica (4018);+421905979861;
Pronájem apartmánu (7994);774862486 | 774575611;
Ubytování Schwarz (6277);603463237;
Chata Kirinda (7522);602775388;
Vinný sklep Nechory (5555);731525541;
Kousek ráje (16531);704490623 | 733627122;
Rekreační dům Aneta (16944);602688470;
Wellness Chalupa (18617);702305419;
Sklep Lada (7706);725929650;
Ubytování Dolní Dunajovice Boční 655 (15315);603204633 | 608204633;
Chalupa Pod Skalami (4456);+420733616297;
Kvartýr Stávek (14045);730190399;
Nad Sklepy (4089);723403750;
Chata Pod sklepy (3269);776084920 | 702513724;
Rodinné ubytování na Moravě (9653);606116817 | 607872849;
Ubytování na Sklípku (5131);734140199;
Vinný sklep ARA (15019);724216728;
Chalupa Záskalí (13315);776256557;
Chata Slapy (5090);602350308;
Chata Nowina (13115);737286840;
Chata Valaška (15732);775054324;
Modrý sklep 77 (15137);777565553 | 777055030;
Ubytování Ve Vinici (9213);737988272;
Penzion a sklep U Františka (8979);776819480;
Penzion U Vinice (9033);775442490;
Ubytování u Straků - na Moravě (9125);775981199;
Ubytování U Sklepů (4531);776232823;
Čejka penzion (13849);+420720134480;
Chata Tollendorf (1061);608281969 | 608117100;
Nad sklípkem (5859);606277112;
U Mě v Březí u Mikulova (10435);606374315;
Apartmány u Mirka (10314);608662765;
Apartmány Vinařství Igor Herzán (18128);608455099;
Sklípek u Kozlíků (8110);724669492;
Vinný sklep u Zimolků (744);777168888;
Penzion Zajíček (446);603808740 | 731119119;
Ubytování u sklípku (13597);605172305 | 603276414;
Penzion U Havlínů (6501);728405403 | 607638079;
Pension Levandule a Pálava (11430);777260290;
Váš sklep - penzion a vinný sklep (11770);608768168;
Vinný sklípek (5191);608452303 | 776669018;
Pod vinohradem - vinné sklepy & apartm (10458);+420724003546;
U Dvou špuntů (19888);;
Apartmán Cabernet (1502);776542171;
Apartmány (12567);+420734488209;
Smrčina Resort (1514);+420723926040;
Penzion u Bilkovičů (15036);724131608;
Soul Apartments (18869);723403750;
Penzion Trojna Lednice (17752);+420606760000;
Chalupa roubenka (6338);724183025;
Penzion Adalbert (2260);737948587 | 605235268;
Ubytování Hrčkovi Visalaje (16824);558691244;
Apartmány kocourek (2587);608526244 | 776031959;
Hotel Gaudeamus (4667);778001336 | 778001337;
Roubená chalupa (6602);777483242;
Rodinné vinařství Turzík (11266);775223553;
Sklep (2081);605311738 | 732648259;
Sklípek (9191);737628340;
Rodinný Sklípek (6464);731607225 | 606373794;
Penzion U Moravců (2426);+420777306499 | +421911620615;
Ve vinném sklepě (11348);728059078;
Vinařství a ubytování Antal (10257);+420608103543;
Apartmány Moravia (6820);723817519;
Vinařský dům Comenius Moravus I. a II. (11181);737796673 | 605109669;
Resort Zajíci ze Zaječí (3193);725936624;
Apartmány u Rytíře (14895);603446183 | 605226435;
Penzion U Fojtíků (5834);776333483;
Hotel Jiřinka (9762);601569735;
Apartmány Nad řekou (9741);602719986;
Ubytování Bowling (10026);777664024;
Vinný sklep a penzion U Nováků (10273);722708808 | 725915451;
Váš Sklep (21506);608768168;
Penzion Balaba (18355);604803223;
Vinařský penzion u Hradilů (16515);777269406;
Vinařský dům (2694);602595540;
Statek Napořád (18762);773564245;
Nevinný sklep (13483);774293775 | 604575970;
Sklípek pro Vás (2317);735136587 | 732281378;
Dionýsos - penzion a vinný sklep (17641);+420725390590 | +420775119338;
Ubytování v soukromí (18269);777145605;
Cyklosklep (2342);518307728;
Vinný sklep u Zahnašů (13492);724265791;
Penzion Zámecké sklepy (18460);602564910;
Jezuitský sklípek (10691);720309502;
Chalupa V Dolních (5341);777688846;
Ubytování u Kobylské skály (14625);728641475 | 723105302;
Bavorský sklípek (6990);606602715 | 602582589;
Welnes chalupa u koní (4477);602870115;
Vinný sklep U Kaňů (1478);739345383;
Sklep u Čejků (12699);607969444 | 721559334;
Sklípek PROST (21500);775904212;
Vinný sklep Eliška (8048);518307728;
Sklep u Dionysa (10195);+420722282317;
Rekreační dům Dambořice (15652);773954955;
Dům u lesa (18779);723929662;
Statek Hostačov (18555);+420736437761;
Pohádková chalupa s rybníkem a ostrovem (17043);776355882;
Sklep u Hrabalů (17307);725433235;
Ubytování nad vinným sklípkem (8725);+420728154780;
Chata Soňa (11627);+420774195825;
Sklep pod Urbankem (19019);+420777451085 | +420777503086;
Wellness chata V podhoubí (9429);603281449 | 603920432;
Sklep Za vinohradem (18698);723818944;
Vila Nětčice (6441);602758768 | 732488045;
Sklep 131 (21239);723994699;
Vinný sklep Na Sklepní (6926);518307728;
Chalupa Na Hamrech (18032);725127583;
Penzion u Šimečků (4324);774742501;
Vinný sklep (9148);724756691;
Pronájem chalupy (1149);602490018;
Apartmány na sklípku (12164);733141714 | 734743378;
Vinný sklep Jaroslav (12577);771112561;
Ubytování na sklípku (8581);;
Penzion Diváky (14909);792755871;
Vinný sklep Za Kapličků (9982);518307728;
Chata pod Kykuľou (5706);+421907492238 | +421907731210;
Penzion U Větřáku (10916);608443647;
Vinný sklep s ubytováním u Jamborů (7297);721530913;
Apartmány 2sklepy (3506);774666084;
Pardorf Chata vinný sklep U Denise Jana Václava (7776);723704389 | 607564544;
Vinný sklípek u Prátů (18975);606387209;
Nad vinným sklepem (3342);602776105;
Chajda Lipno s vinným sklepem (19606);774116797;
Ubytovani u sklípku (12161);606734081;
Chalupa u Bylinkářky (17204);777112636 | 724545636;
Chalupa se sklípkem (14541);604215186 | 603490073;
U Ervína (6095);;
Vinný sklep s ubytováním (488);;
Mobilheim (7044);728204154 | 723661660;
Ubytování Dana Brentnerová (9471);606227661;
Sklep Kovařík (7255);777141290;
Penzion U Moravčíků (10688);602162432 | 602162266;
Ubytování-Vinný sklep Pelikán (721);723511303;
Penzion a vinařství Pastorek (3301);721684791 | 776018447;
Pronájem chalupy (Sklep 77) (2094);774808494 | 608122902;
Chata Pod Trojhorou (10483);603504411 | 728009874;
Statek Tachov (13578);723125779 | 606555502;
Na chalupě u lesa (2001);603857626;
Vinařství Matula - vinařský domek (11829);734213148 | 606226368;
Vinný sklep Irsai (15393);777835705;
Sklep na dlétni (19081);720168568 | 733139593;
Domek na rekreaci (6861);724934198;
Chata mezi vinnými sklepy (16325);776329977;
Chata Medvědí skála (5144);777247574;
Chalupa k pronájmu (3201);728151832 | 723543906;
Apartmány Sklípek Trávníky (5829);777551603;
Apartmány Vinařství Klučov (1948);608870927;
Welness Bobr family house (10265);605463401 | 731649782;
Apartmán Starovičky 406 (9331);739091835 | 606711238;
Vinný sklep U Kordulů (9314);518307728;
Vinný sklep u Julka (12391);773114908 | 607502334;
Familly Apartmens (14449);+420724277251;
Wine & Relax Mezi Sklepy (1258);603280524;
Ubytování v soukromí (6922);+420724824713;
Sklípek u Pařeza (16889);601525165;
Tatova búda (9129);728382378;
Chalupa U Kotálů (21750);721111809;
Podhradí Landštejn (14829);724186414;
Vinný sklep U vody (10353);602788884;
Chata Aureus (2380);720318388 | 724086752;
